ACID					ID		 DATE				DEPAD	 DESTAD	AIRCRAFT	ATD							POINT		 TIME
   CES564     5203   20130602   ZSPD   ZBAA   ZZZZ   201306021250          P58   201306021339
   CES564     5203   20130602   ZSPD   ZBAA   ZZZZ   201306021250         ZBAA   201306021439
   CES272     5255   20130602   ZSPD   ZBAA   ZZZZ   201306021533        PIMOL   201306021556
   CES272     5255   20130602   ZSPD   ZBAA   ZZZZ   201306021533          P41   201306021559
   CES272     5255   20130602   ZSPD   ZBAA   ZZZZ   201306021533          P43   201306021604
   CES272     5255   20130602   ZSPD   ZBAA   ZZZZ   201306021533          P44   201306021610
   CES272     5255   20130602   ZSPD   ZBAA   ZZZZ   201306021533        OMUDI   201306021615
   CES272     5255   20130602   ZSPD   ZBAA   ZZZZ   201306021533        UDINO   201306021623
   CES272     5255   20130602   ZSPD   ZBAA   ZZZZ   201306021533          P58   201306021624
   CES272     5255   20130602   ZSPD   ZBAA   ZZZZ   201306021533        DOGAR   201306021705
   CES272     5255   20130602   ZSPD   ZBAA   ZZZZ   201306021533         ZBAA   201306021717
   CCA176     6607   20130602   ZSPD   ZBAA   ZZZZ   201306030127        UDINO   201306030213
   CCA176     6607   20130602   ZSPD   ZBAA   ZZZZ   201306030127          P58   201306030214
   CCA176     6607   20130602   ZSPD   ZBAA   ZZZZ   201306030127        DOGAR   201306030253
   CCA176     6607   20130602   ZSPD   ZBAA   ZZZZ   201306030127         ZBAA   201306030308
   CCA156     6700   20130602   ZSPD   ZBAA   ZZZZ   201306022129          P44   201306022208
   CCA156     6700   20130602   ZSPD   ZBAA   ZZZZ   201306022129        UDINO   201306022221
   CCA156     6700   20130602   ZSPD   ZBAA   ZZZZ   201306022129          P58   201306022221
   CCA156     6700   20130602   ZSPD   ZBAA   ZZZZ   201306022129        DOGAR   201306022300
   CCA156     6700   20130602   ZSPD   ZBAA   ZZZZ   201306022129         ZBAA   201306022316
   CCA985     6008   20130602   ZSPD   ZBAA   ZZZZ   201306021148        PIMOL   201306021212
   CCA985     6008   20130602   ZSPD   ZBAA   ZZZZ   201306021148          P41   201306021214
   CCA985     6008   20130602   ZSPD   ZBAA   ZZZZ   201306021148          P43   201306021220
   CCA985     6008   20130602   ZSPD   ZBAA   ZZZZ   201306021148          P44   201306021225
   CCA985     6008   20130602   ZSPD   ZBAA   ZZZZ   201306021148        OMUDI   201306021230
   CCA985     6008   20130602   ZSPD   ZBAA   ZZZZ   201306021148        UDINO   201306021238
   CCA985     6008   20130602   ZSPD   ZBAA   ZZZZ   201306021148          P58   201306021239
   CCA985     6008   20130602   ZSPD   ZBAA   ZZZZ   201306021148        DOGAR   201306021319
   CCA985     6008   20130602   ZSPD   ZBAA   ZZZZ   201306021148         ZBAA   201306021343
  CCA1884     6133   20130602   ZSPD   ZBAA   ZZZZ   201306021758        PIMOL   201306021821
  CCA1884     6133   20130602   ZSPD   ZBAA   ZZZZ   201306021758          P41   201306021824
  CCA1884     6133   20130602   ZSPD   ZBAA   ZZZZ   201306021758          P43   201306021829
  CCA1884     6133   20130602   ZSPD   ZBAA   ZZZZ   201306021758        UDINO   201306021847
  CCA1884     6133   20130602   ZSPD   ZBAA   ZZZZ   201306021758          P58   201306021848
  CCA1884     6133   20130602   ZSPD   ZBAA   ZZZZ   201306021758        DOGAR   201306021927
  CCA1884     6133   20130602   ZSPD   ZBAA   ZZZZ   201306021758         ZBAA   201306021942
  CCA1862     8065   20130602   ZSPD   ZBAA   ZZZZ   201306021556        PIMOL   201306021619
  CCA1862     8065   20130602   ZSPD   ZBAA   ZZZZ   201306021556          P41   201306021622
  CCA1862     8065   20130602   ZSPD   ZBAA   ZZZZ   201306021556          P43   201306021627
  CCA1862     8065   20130602   ZSPD   ZBAA   ZZZZ   201306021556        UDINO   201306021645
  CCA1862     8065   20130602   ZSPD   ZBAA   ZZZZ   201306021556          P58   201306021646
  CCA1862     8065   20130602   ZSPD   ZBAA   ZZZZ   201306021556         ZBAA   201306021826
  CES5129     8058   20130602   ZSPD   ZBAA   ZZZZ   201306020932        PIMOL   201306020957
  CES5129     8058   20130602   ZSPD   ZBAA   ZZZZ   201306020932          P41   201306020959
  CES5129     8058   20130602   ZSPD   ZBAA   ZZZZ   201306020932          P43   201306021005
  CES5129     8058   20130602   ZSPD   ZBAA   ZZZZ   201306020932          P44   201306021010
  CES5129     8058   20130602   ZSPD   ZBAA   ZZZZ   201306020932        OMUDI   201306021015
  CES5129     8058   20130602   ZSPD   ZBAA   ZZZZ   201306020932        UDINO   201306021023
  CES5129     8058   20130602   ZSPD   ZBAA   ZZZZ   201306020932          P58   201306021024
  CES5129     8058   20130602   ZSPD   ZBAA   ZZZZ   201306020932         ZBAA   201306021119
   CCA178     5261   20130602   ZSPD   ZBAA   ZZZZ   201306022323        UDINO   201306030009
   CCA178     5261   20130602   ZSPD   ZBAA   ZZZZ   201306022323          P58   201306030010
   CCA178     5261   20130602   ZSPD   ZBAA   ZZZZ   201306022323        DOGAR   201306030048
   CCA178     5261   20130602   ZSPD   ZBAA   ZZZZ   201306022323         ZBAA   201306030106
  CYZ9022     3066   20130603   ZSPD   ZBAA   ZZZZ   201306031242          P44   201306031319
  CYZ9022     3066   20130603   ZSPD   ZBAA   ZZZZ   201306031242        OMUDI   201306031324
  CYZ9022     3066   20130603   ZSPD   ZBAA   ZZZZ   201306031242        UDINO   201306031332
  CYZ9022     3066   20130603   ZSPD   ZBAA   ZZZZ   201306031242          P58   201306031333
  CYZ9022     3066   20130603   ZSPD   ZBAA   ZZZZ   201306031242         ZBAA   201306031429
   CCA985      474   20130603   ZSPD   ZBAA   ZZZZ   201306031146        PIMOL   201306031210
   CCA985      474   20130603   ZSPD   ZBAA   ZZZZ   201306031146          P41   201306031212
   CCA985      474   20130603   ZSPD   ZBAA   ZZZZ   201306031146          P43   201306031217
   CCA985      474   20130603   ZSPD   ZBAA   ZZZZ   201306031146          P44   201306031222
   CCA985      474   20130603   ZSPD   ZBAA   ZZZZ   201306031146        OMUDI   201306031227
   CCA985      474   20130603   ZSPD   ZBAA   ZZZZ   201306031146        UDINO   201306031234
   CCA985      474   20130603   ZSPD   ZBAA   ZZZZ   201306031146          P58   201306031235
   CCA985      474   20130603   ZSPD   ZBAA   ZZZZ   201306031146        DOGAR   201306031319
  CSS6877     9840   20130603   ZSPD   ZBAA   ZZZZ   201306040004          P41   201306040032
  CSS6877     9840   20130603   ZSPD   ZBAA   ZZZZ   201306040004          P43   201306040037
  CSS6877     9840   20130603   ZSPD   ZBAA   ZZZZ   201306040004        UDINO   201306040059
  CSS6877     9840   20130603   ZSPD   ZBAA   ZZZZ   201306040004          P58   201306040100
  CSS6877     9840   20130603   ZSPD   ZBAA   ZZZZ   201306040004        DOGAR   201306040142
  CSS6877     9840   20130603   ZSPD   ZBAA   ZZZZ   201306040004         ZBAA   201306040155
   CES272     9689   20130603   ZSPD   ZBAA   ZZZZ   201306031423        PIMOL   201306031449
   CES272     9689   20130603   ZSPD   ZBAA   ZZZZ   201306031423          P41   201306031451
   CES272     9689   20130603   ZSPD   ZBAA   ZZZZ   201306031423          P43   201306031456
   CES272     9689   20130603   ZSPD   ZBAA   ZZZZ   201306031423          P44   201306031502
   CES272     9689   20130603   ZSPD   ZBAA   ZZZZ   201306031423        OMUDI   201306031506
   CES272     9689   20130603   ZSPD   ZBAA   ZZZZ   201306031423        UDINO   201306031515
   CES272     9689   20130603   ZSPD   ZBAA   ZZZZ   201306031423          P58   201306031515
   CES272     9689   20130603   ZSPD   ZBAA   ZZZZ   201306031423         ZBAA   201306031617
   N1868M     3198   20130603   ZSPD   ZBAA   ZZZZ   201306031907          P44   201306031946
   N1868M     3198   20130603   ZSPD   ZBAA   ZZZZ   201306031907        OMUDI   201306031951
   N1868M     3198   20130603   ZSPD   ZBAA   ZZZZ   201306031907        UDINO   201306031959
   N1868M     3198   20130603   ZSPD   ZBAA   ZZZZ   201306031907          P58   201306032000
   N1868M     3198   20130603   ZSPD   ZBAA   ZZZZ   201306031907          VYK   201306032037
   N1868M     3198   20130603   ZSPD   ZBAA   ZZZZ   201306031907         ZBAA   201306032052
   CES564     9633   20130603   ZSPD   ZBAA   ZZZZ   201306031250          P44   201306031326
   CES564     9633   20130603   ZSPD   ZBAA   ZZZZ   201306031250        OMUDI   201306031331
   CES564     9633   20130603   ZSPD   ZBAA   ZZZZ   201306031250        UDINO   201306031339
   CES564     9633   20130603   ZSPD   ZBAA   ZZZZ   201306031250          P58   201306031339
   CES564     9633   20130603   ZSPD   ZBAA   ZZZZ   201306031250        DOGAR   201306031417
   CES564     9633   20130603   ZSPD   ZBAA   ZZZZ   201306031250         ZBAA   201306031433
  CES5186     9321   20130603   ZSPD   ZBAA   ZZZZ   201306032215        PIMOL   201306032239
  CES5186     9321   20130603   ZSPD   ZBAA   ZZZZ   201306032215          P41   201306032242
  CES5186     9321   20130603   ZSPD   ZBAA   ZZZZ   201306032215          P43   201306032247
  CES5186     9321   20130603   ZSPD   ZBAA   ZZZZ   201306032215        UDINO   201306032305
  CES5186     9321   20130603   ZSPD   ZBAA   ZZZZ   201306032215          P58   201306032306
  CES5186     9321   20130603   ZSPD   ZBAA   ZZZZ   201306032215         ZBAA   201306032359
  CCA1884      617   20130603   ZSPD   ZBAA   ZZZZ   201306031636        PIMOL   201306031700
  CCA1884      617   20130603   ZSPD   ZBAA   ZZZZ   201306031636          P41   201306031703
  CCA1884      617   20130603   ZSPD   ZBAA   ZZZZ   201306031636          P43   201306031708
  CCA1884      617   20130603   ZSPD   ZBAA   ZZZZ   201306031636          P44   201306031713
  CCA1884      617   20130603   ZSPD   ZBAA   ZZZZ   201306031636        OMUDI   201306031717
  CCA1884      617   20130603   ZSPD   ZBAA   ZZZZ   201306031636        UDINO   201306031725
  CCA1884      617   20130603   ZSPD   ZBAA   ZZZZ   201306031636          P58   201306031726
  CCA1884      617   20130603   ZSPD   ZBAA   ZZZZ   201306031636        DOGAR   201306031805
  CCA1884      617   20130603   ZSPD   ZBAA   ZZZZ   201306031636         ZBAA   201306031831
   N605CH     1728   20130603   ZSPD   ZBAA   ZZZZ   201306031645        PIMOL   201306031710
   N605CH     1728   20130603   ZSPD   ZBAA   ZZZZ   201306031645          P41   201306031712
   N605CH     1728   20130603   ZSPD   ZBAA   ZZZZ   201306031645          P43   201306031717
   N605CH     1728   20130603   ZSPD   ZBAA   ZZZZ   201306031645          P44   201306031723
   N605CH     1728   20130603   ZSPD   ZBAA   ZZZZ   201306031645        OMUDI   201306031727
   N605CH     1728   20130603   ZSPD   ZBAA   ZZZZ   201306031645        UDINO   201306031735
   N605CH     1728   20130603   ZSPD   ZBAA   ZZZZ   201306031645          P60   201306031737
   N605CH     1728   20130603   ZSPD   ZBAA   ZZZZ   201306031645          P86   201306031738
   N605CH     1728   20130603   ZSPD   ZBAA   ZZZZ   201306031645         ZBAA   201306031845
  CES5129      849   20130603   ZSPD   ZBAA   ZZZZ   201306030932        PIMOL   201306030956
  CES5129      849   20130603   ZSPD   ZBAA   ZZZZ   201306030932          P41   201306030958
  CES5129      849   20130603   ZSPD   ZBAA   ZZZZ   201306030932          P43   201306031003
  CES5129      849   20130603   ZSPD   ZBAA   ZZZZ   201306030932          P44   201306031009
  CES5129      849   20130603   ZSPD   ZBAA   ZZZZ   201306030932        OMUDI   201306031013
  CES5129      849   20130603   ZSPD   ZBAA   ZZZZ   201306030932        UDINO   201306031021
  CES5129      849   20130603   ZSPD   ZBAA   ZZZZ   201306030932          P58   201306031022
  CES5129      849   20130603   ZSPD   ZBAA   ZZZZ   201306030932         ZBAA   201306031120
   CCA176     1103   20130603   ZSPD   ZBAA   ZZZZ   201306032112        PIMOL   201306032136
   CCA176     1103   20130603   ZSPD   ZBAA   ZZZZ   201306032112          P41   201306032138
   CCA176     1103   20130603   ZSPD   ZBAA   ZZZZ   201306032112          P43   201306032143
   CCA176     1103   20130603   ZSPD   ZBAA   ZZZZ   201306032112          P44   201306032149
   CCA176     1103   20130603   ZSPD   ZBAA   ZZZZ   201306032112        OMUDI   201306032154
   CCA176     1103   20130603   ZSPD   ZBAA   ZZZZ   201306032112          PIX   201306032158
   CCA176     1103   20130603   ZSPD   ZBAA   ZZZZ   201306032112        UDINO   201306032203
   CCA176     1103   20130603   ZSPD   ZBAA   ZZZZ   201306032112          P58   201306032203
   CCA176     1103   20130603   ZSPD   ZBAA   ZZZZ   201306032112        DOGAR   201306032243
   CCA176     1103   20130603   ZSPD   ZBAA   ZZZZ   201306032112         ZBAA   201306032300
  CYZ9032      199   20130603   ZSPD   ZBAA   ZZZZ   201306040008          P44   201306040054
  CYZ9032      199   20130603   ZSPD   ZBAA   ZZZZ   201306040008        UDINO   201306040108
  CYZ9032      199   20130603   ZSPD   ZBAA   ZZZZ   201306040008          P58   201306040108
  CYZ9032      199   20130603   ZSPD   ZBAA   ZZZZ   201306040008        DOGAR   201306040150
  CYZ9032      199   20130603   ZSPD   ZBAA   ZZZZ   201306040008         ZBAA   201306040204
  YZR7929     9369   20130603   ZSPD   ZBAA   ZZZZ   201306030206        UDINO   201306030255
  YZR7929     9369   20130603   ZSPD   ZBAA   ZZZZ   201306030206          P58   201306030255
  YZR7929     9369   20130603   ZSPD   ZBAA   ZZZZ   201306030206        DOGAR   201306030338
  YZR7929     9369   20130603   ZSPD   ZBAA   ZZZZ   201306030206         ZBAA   201306030353
  CCA1862     2578   20130603   ZSPD   ZBAA   ZZZZ   201306031524        PIMOL   201306031549
  CCA1862     2578   20130603   ZSPD   ZBAA   ZZZZ   201306031524          P41   201306031551
  CCA1862     2578   20130603   ZSPD   ZBAA   ZZZZ   201306031524          P43   201306031557
  CCA1862     2578   20130603   ZSPD   ZBAA   ZZZZ   201306031524          P44   201306031603
  CCA1862     2578   20130603   ZSPD   ZBAA   ZZZZ   201306031524        OMUDI   201306031608
  CCA1862     2578   20130603   ZSPD   ZBAA   ZZZZ   201306031524        UDINO   201306031616
  CCA1862     2578   20130603   ZSPD   ZBAA   ZZZZ   201306031524          P58   201306031616
  CCA1862     2578   20130603   ZSPD   ZBAA   ZZZZ   201306031524        DOGAR   201306031656
  CCA1862     2578   20130603   ZSPD   ZBAA   ZZZZ   201306031524         ZBAA   201306031715
   CES564     4125   20130604   ZSPD   ZBAA   ZZZZ   201306041441        DOGAR   201306041610
   CES564     4125   20130604   ZSPD   ZBAA   ZZZZ   201306041441         ZBAA   201306041627
  CSS6877     4326   20130604   ZSPD   ZBAA   ZZZZ   201306050235        PIMOL   201306050259
  CSS6877     4326   20130604   ZSPD   ZBAA   ZZZZ   201306050235          P41   201306050302
  CSS6877     4326   20130604   ZSPD   ZBAA   ZZZZ   201306050235        UDINO   201306050325
  CSS6877     4326   20130604   ZSPD   ZBAA   ZZZZ   201306050235          P58   201306050325
  CSS6877     4326   20130604   ZSPD   ZBAA   ZZZZ   201306050235        BIVOR   201306050356
  CSS6877     4326   20130604   ZSPD   ZBAA   ZZZZ   201306050235         ZBAA   201306050418
   CCA178     4191   20130604   ZSPD   ZBAA   ZZZZ   201306042349         ZBAA   201306050130
  CCA1862     5523   20130604   ZSPD   ZBAA   ZZZZ   201306041751          P44   201306041827
  CCA1862     5523   20130604   ZSPD   ZBAA   ZZZZ   201306041751        OMUDI   201306041831
  CCA1862     5523   20130604   ZSPD   ZBAA   ZZZZ   201306041751          PIX   201306041835
  CCA1862     5523   20130604   ZSPD   ZBAA   ZZZZ   201306041751        UDINO   201306041839
  CCA1862     5523   20130604   ZSPD   ZBAA   ZZZZ   201306041751          P58   201306041840
  CCA1862     5523   20130604   ZSPD   ZBAA   ZZZZ   201306041751        DOGAR   201306041919
  CCA1862     5523   20130604   ZSPD   ZBAA   ZZZZ   201306041751         ZBAA   201306041934
  CCA1884     5255   20130604   ZSPD   ZBAA   ZZZZ   201306041724        PIMOL   201306041747
  CCA1884     5255   20130604   ZSPD   ZBAA   ZZZZ   201306041724          P41   201306041749
  CCA1884     5255   20130604   ZSPD   ZBAA   ZZZZ   201306041724          P43   201306041754
  CCA1884     5255   20130604   ZSPD   ZBAA   ZZZZ   201306041724          PIX   201306041807
  CCA1884     5255   20130604   ZSPD   ZBAA   ZZZZ   201306041724        UDINO   201306041811
  CCA1884     5255   20130604   ZSPD   ZBAA   ZZZZ   201306041724          P58   201306041812
  CCA1884     5255   20130604   ZSPD   ZBAA   ZZZZ   201306041724        DOGAR   201306041849
  CCA1884     5255   20130604   ZSPD   ZBAA   ZZZZ   201306041724         ZBAA   201306041903
   CES272     4177   20130604   ZSPD   ZBAA   ZZZZ   201306041613         ZBAA   201306041612
  CES5186      738   20130605   ZSPD   ZBAA   ZZZZ   201306052149        UDINO   201306052238
  CES5186      738   20130605   ZSPD   ZBAA   ZZZZ   201306052149          P58   201306052239
  CES5186      738   20130605   ZSPD   ZBAA   ZZZZ   201306052149        DOGAR   201306052322
  CES5186      738   20130605   ZSPD   ZBAA   ZZZZ   201306052149         ZBAA   201306052340
